X794.7252,X808.7291,X809.0608,X811.7589,X816.4207,X816.4316,X819.0855,X820.0908,X821.7515,X822.4221,X827.7482,X827.7538,X835.1063,X838.4127,X841.0989,X841.7518,X845.4242,X847.1079,X849.098,X851.4247,X851.7558,X852.4102,X855.4185,X856.0987,X856.4202,X858.094,X858.755,X860.7595,X860.7712,X862.0897,X863.4264,X864.077,X864.4331,X865.4311,X870.4332,X877.7615,X885.1099,X894.4415,X895.1213,X913.4478,X943.7875,X965.4916,V43
0.5230796889607756,-0.4849081363318548,1.7457065478436822,2.899408276585963,-1.369700172286214,0.5187104527071464,-1.2282679177137825,0.27905937716575413,-2.8140167122296744,-0.9256940575883692,0.9373483315120924,-0.959579710357336,3.6684383484914367,-2.4118954826634464,-2.06602738270683,-1.003177890317056,2.1193751084690335,-6.901449279349015,-0.7688197404967574,3.1448659661931035,6.001149190847994,-1.787196863545016,-0.14526756863308465,1.0938604762991404,-3.1444111688517484,-0.23256715317408605,0.8456743612170443,-0.964865041364283,-0.41240972711799756,-3.439255815423051,-0.6502914757572349,0.13358604271190122,-3.022893840370938,-2.1281666260628933,2.6180357628449338,-1.4304540694456924,-0.9357508376620065,0.4731937329730703,-0.1760124241160394,0.029210922082036128,-1.7508809408905108,0.2221211070662542,1
0.7578237387329417,-0.35923207206145036,1.9429489704045397,3.004081148413126,-1.1922257656969242,0.7237811920081421,-1.3322919931363075,0.7598841309418836,-2.1070935879705703,-2.3881252591398603,0.3180743086212915,-0.6323528023764835,4.368440138322762,-2.137984266562982,-1.9636913220093013,-0.8398639627954899,2.0961745631796624,-7.299887596738492,-0.45802594815438846,3.214300441596235,6.083831923961087,-1.026374374537227,-0.022607352112794743,1.2134987020924173,-1.800012577807009,-0.8843666024128649,0.5840528966685261,-0.9693208489886864,-0.2937350559653719,-3.4111015722717344,-0.5435044545793299,-1.0257974943753618,-2.4461614062216324,-2.3749007375522355,2.675009413346646,-1.520396160546698,-2.3853713221804744,0.7002046191892992,0.06699469355778004,0.20058262321782283,-2.7173478243553166,0.1335991451684153,1
1.7150616154176381,-0.6836843271885058,2.0851210756302074,4.048628089973102,-1.1311033536491968,1.2678963254659292,-0.6296886344598687,0.846401018643397,-2.93863853601721,-1.3537089371635633,1.7426431560108178,-0.46302825663704095,5.242318256297866,-1.7786007619656312,-1.7717389603541367,0.05905110999124347,-0.5244585202493595,-5.723285970975716,0.6294724257994758,3.2756289553005895,5.716944250268776,-0.2021895013624636,-0.6725409468272647,2.5454187211003942,-1.995056831693874,1.5432088164723805,2.0980777845445635,-0.07055299098890133,0.20428807272749624,-2.408268907777299,0.2577368577178059,1.462443861769827,-1.6805688739447975,-2.1704331993777166,2.8429804432832566,0.07160079066696279,-0.762541811084587,1.3901411245362811,0.4723795918141703,0.5289465455967695,-2.1087681855302223,1.4374566648336713,0
1.597054478886791,-0.07722003186602297,2.3051276736881974,4.140526935935779,-0.9660691779715713,1.2933261419304158,-0.2239771784013197,1.0035450994718444,-3.524404340425543,-2.0547518655208687,1.7734274358710944,-0.2705470054766358,5.218199368219265,-1.698115220658363,-1.6966964506155087,0.12816594578279777,1.9329109909895845,-6.8519030680920965,-0.30903195240309034,3.249277692244393,5.067555948264744,-0.19013342506187036,-0.7047466819827783,1.6933444360615901,-0.7451847482540426,1.4367059148015942,1.8939852258640113,-0.4292320991916365,0.13098520515420461,-1.5325790236415937,0.047340867503880946,0.8350645047824498,-1.754683667050759,-1.501401898590792,3.117455922562504,-0.6675099438665028,-0.701283110443846,0.9072785004663992,0.4139395746020253,0.25576412792719777,-1.364869480462834,0.7934113433533314,0
1.2852398714975326,-0.21123719056958046,2.34503397797034,3.165373429475876,-0.970155541780028,0.8501119285064801,-1.0595361512988695,0.6542511364166623,-1.9964372328022186,-1.2482495316014623,0.8152991797217013,-0.19305298560587064,3.8158753203083107,-1.8495769370502348,-3.7647002660216646,0.4461328367351929,1.8533848358746168,-11.367994433818206,-0.010454617005191569,3.50775628500631,5.5393562746901734,-1.2079088333722041,-0.4324043514504736,2.3176177707412267,-1.074084700222635,0.525458476039744,1.2254211463088496,-0.7835499228176153,0.19850552455260156,-1.2627766935447426,-1.3322161162266035,0.6622280235132721,-2.666353421698658,-1.0325325030822226,3.13560919458698,-0.6061756615624251,-1.2780721564703938,0.7791088006907518,0.0272325092377233,0.5215743346219107,-1.276371025319717,0.8468698193677346,1
0.8984762619186862,-0.29109737177459416,2.066812118004984,2.8340712355584095,-1.0240451147789966,0.6780087869764522,-1.1814760670562587,0.35540206934288743,-1.65023715388714,-0.6484826794703449,0.7503372394699412,-0.5070520096173392,3.5050954634195595,-2.081414721772938,-2.8901709077813207,0.19550747363376142,1.6228483819642778,-11.367994433818206,0.5055003879368813,3.2354738504624416,5.296383257170563,-0.5369595207139797,-0.541441633900476,1.4474142788457898,-1.0352212480850969,1.0915371990754301,1.2767923845471283,-0.7984726482926694,0.07196527729825847,-1.9558109275276867,-0.9781756323514783,0.4896793815257082,-1.7597504317808264,-1.317905653663159,2.828794996640699,-1.9942152498074037,-1.74796679432698,0.562940134141219,-0.20508840570153247,0.15200978032271728,-1.7076943852528828,1.0768884935287217,1
0.29183007580537956,-1.0782374838875828,1.413251125567355,3.059102813383319,-1.4617585616073614,0.05419564346027139,-1.4632555991032374,-1.0403256509438632,-3.346182474574887,-0.8898538867184791,0.15042118640400415,-1.3638988547434736,3.0268655716074484,-2.2340789064421065,-1.908161152036918,-0.6393025336552793,1.802637728463202,-6.854472345498346,0.15819941779285418,2.729450388090213,4.867624118536345,-1.523079197168046,-0.6171758855888068,1.5102926446060807,-2.3335918784539125,1.5866550304825644,0.7547760982716333,-1.8873588759328808,-0.2693069686942261,-3.17355238330112,-1.4007217328377726,-0.4665051194021781,-1.715392920984732,-2.2974808199195254,2.6267728650580526,-1.3540993536636599,-1.7292227775304772,0.23252193436886404,-0.5329418420248146,-0.37320910891531317,-1.6151375799945384,0.009935014778517659,0
0.49463094927463014,-0.8150541700000165,1.5192563193258808,3.133770392962341,-1.318481123998921,0.05337273185848068,-1.2933289853904446,-0.06572892792753487,-2.0630736608831803,-0.7844055053344867,0.5119245272489298,-1.2453112913866002,3.1205159846935357,-2.320765356370884,-2.219639108568403,-0.05480251198014535,1.9644170014311655,-12.314059419924977,0.2728179195246846,2.806632766822777,4.988204067658529,-1.2216235189127334,-1.1576822144976062,1.5951627133976913,-2.0536409921887815,0.9308769901766646,1.1681415027000013,-0.7671344372324014,-1.1195800986864952,-1.9204860951735987,-0.5754357128602665,-0.30615938693064404,-1.6301660188730644,-1.3277017033324099,2.677216086936173,-1.100891856279882,-2.052837129120361,0.4559417448587937,-0.6805314088809025,-0.3513486358400478,-1.8774641618152317,0.46255672055633534,0
1.2665216317372847,-1.562795917755672,1.8215145424882262,4.573043102720846,-0.7538408953230467,0.7869281418702552,-0.9165506239441998,0.5613637971954577,-1.8761906133257469,-1.3580973958279636,1.5786898229816642,-0.026579723360062313,2.3343966739637203,-2.4113082638686354,-2.7551832409447616,-0.03740466315237362,1.1168935895545415,-12.314551608885013,0.22561237741458828,2.885029540836718,5.220419480024773,-0.19394202603118849,-2.1363852398286385,1.5860397516591158,-1.8976131884762084,0.5617961071398572,1.7117955620645844,-1.1754367459295452,-0.39421710354033834,-1.0482396662990818,0.0554674568153391,1.2002595580074615,-2.109018437808099,-2.1856731378175396,2.5912700232178025,-1.0625042027457314,-1.0081808622344102,0.848617589823752,0.25300285787389126,0.21876661560998406,-1.6128614466940747,-0.1137729214311799,0
0.7036820647223694,-0.038031051501482976,1.7963578716982704,4.427039162872395,-0.9861521954253527,0.6127706743908157,-1.1089788918492942,0.08438020316839484,-2.579615544907496,-0.4092024038149562,1.1780610743249735,-0.23216984196066837,1.8588023043221087,-2.510263619463702,-1.2898778522815655,-0.3592213566754114,0.9148624645105925,-6.270353097319809,0.4654468878905259,2.8938117792209215,5.282756624889059,-0.6619017541581286,-2.0628001004948264,1.605008207969422,-1.1558649015979843,0.6468968170437055,1.2703125375762443,-1.8317475751365104,-0.46378797562580854,-1.9621808939255536,-0.44144428661427065,1.036349967618414,-2.0557477485209286,-1.8557559354926867,2.6546137452010936,-0.9408526051348066,-1.510028625400958,1.0213782301181784,0.10364416741552279,-0.02890246079796005,-1.1589560911087293,0.1940031668232084,0
